FunctionCode,Address,Size,Index,ParamName,Type,Min,Max,Expression,ReExpression,Unit,Comments,DefaultValue,DataOrder,SampleRate
3,248,16,0,EMU49,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,249,16,0,EMU50,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,250,16,0,EMU51,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,251,16,0,EMU52,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,252,16,0,EMU53,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,253,16,0,EMU54,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,254,16,0,EMU55,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,255,16,0,EMU56,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,256,16,0,EMU57,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,257,16,0,EMU58,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,258,16,0,EMU59,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,259,16,0,EMU60,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,260,16,0,EMU61,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,261,16,0,EMU62,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,262,16,0,EMU63,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,263,16,0,EMU64,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,264,16,0,EMU65,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,265,16,0,EMU66,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,266,16,0,EMU67,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,267,16,0,EMU68,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,268,16,0,EMU69,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,269,16,0,EMU70,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,270,16,0,EMU71,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,271,16,0,EMU72,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,272,16,0,EMU73,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,273,16,0,EMU74,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,274,16,0,EMU75,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,275,16,0,EMU76,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,276,16,0,EMU77,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,277,16,0,EMU78,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,278,16,0,EMU79,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,279,16,0,EMU80,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,280,16,0,EMU81,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,281,16,0,EMU82,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,282,16,0,EMU83,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,283,16,0,EMU84,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,284,16,0,EMU85,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,285,16,0,EMU86,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,286,16,0,EMU87,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,287,16,0,EMU88,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,288,16,0,EMU89,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,289,16,0,EMU90,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
