SN,MeasurePoint,Type,DataObjectReference,MMS_Type,DataSetIndex,Description,Unit,Comment,ModelSim,
104,yc103,FLOAT32,CP01PIGO/GGIO540.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[39],,,PCS40输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
105,yc104,FLOAT32,CP01PIGO/GGIO541.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[40],,,PCS41输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
106,yc105,FLOAT32,CP01PIGO/GGIO542.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[41],,,PCS42输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
107,yc106,FLOAT32,CP01PIGO/GGIO543.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[42],,,PCS43输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
108,yc107,FLOAT32,CP01PIGO/GGIO544.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[43],,,PCS44输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
109,yc108,FLOAT32,CP01PIGO/GGIO545.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[44],,,PCS45输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
110,yc109,FLOAT32,CP01PIGO/GGIO546.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[45],,,PCS46输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
111,yc110,FLOAT32,CP01PIGO/GGIO547.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[46],,,PCS47输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
112,yc111,FLOAT32,CP01PIGO/GGIO548.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[47],,,PCS48输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
113,yc112,FLOAT32,CP01PIGO/GGIO549.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[48],,,PCS49输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
114,yc113,FLOAT32,CP01PIGO/GGIO550.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[49],,,PCS50输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
115,yc114,FLOAT32,CP01PIGO/GGIO551.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[50],,,PCS51输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
116,yc115,FLOAT32,CP01PIGO/GGIO552.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[51],,,PCS52输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
117,yc116,FLOAT32,CP01PIGO/GGIO553.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[52],,,PCS53输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
118,yc117,FLOAT32,CP01PIGO/GGIO554.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[53],,,PCS54输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
119,yc118,FLOAT32,CP01PIGO/GGIO555.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[54],,,PCS55输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
120,yc119,FLOAT32,CP01PIGO/GGIO556.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[55],,,PCS56输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
121,yc120,FLOAT32,CP01PIGO/GGIO557.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[56],,,PCS57输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
122,yc121,FLOAT32,CP01PIGO/GGIO558.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[57],,,PCS58输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
123,yc122,FLOAT32,CP01PIGO/GGIO559.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[58],,,PCS59输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
124,yc123,FLOAT32,CP01PIGO/GGIO560.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[59],,,PCS60输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
125,yc124,FLOAT32,CP01PIGO/GGIO561.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[60],,,PCS61输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
126,yc125,FLOAT32,CP01PIGO/GGIO562.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[61],,,PCS62输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
127,yc126,FLOAT32,CP01PIGO/GGIO563.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[62],,,PCS63输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
128,yc127,FLOAT32,CP01PIGO/GGIO564.AnOut03.mag.f,MX,CP01PIGO/LLN0.dsGOOSE2[63],,,PCS64输出无功功率,model=4|arg1=emu.PcsList[0].ReactivePower|arg64= |arg3= |arg4=1000,
