FunctionCode,Address,Type,Size,ParamName,Scale,Description,ModelSim
6,12301,u16,16,param143,1,Rack10使能控制,0
6,12302,u16,16,param144,1,Rack11使能控制,0
6,12303,u16,16,param145,1,Rack12使能控制,0
6,12304,u16,16,param146,1,Rack13使能控制,0
6,12305,u16,16,param147,1,Rack14使能控制,0
6,12306,u16,16,param148,1,Rack15使能控制,0
6,12307,u16,16,param149,1,Rack16使能控制,0
6,12308,u16,16,param150,1,Rack17使能控制,0
6,12309,u16,16,param151,1,Rack18使能控制,0
6,12310,u16,16,param152,1,Rack19使能控制,0
6,12311,u16,16,param153,1,Rack20使能控制,0
6,12312,u16,16,param154,1,Rack21使能控制,0
6,12313,u16,16,param155,1,Rack22使能控制,0
6,12314,u16,16,param156,1,Rack23使能控制,0
6,12315,u16,16,param157,1,Rack24使能控制,0
6,12316,u16,16,param158,1,Rack25使能控制,0
6,12317,u16,16,param159,1,Rack26使能控制,0
6,12318,u16,16,param160,1,Rack27使能控制,0
6,12319,u16,16,param161,1,Rack28使能控制,0
6,12320,u16,16,param162,1,Rack29使能控制,0
6,12321,u16,16,param163,1,Rack30使能控制,0
6,12322,u16,16,param164,1,Rack31使能控制,0
6,12323,u16,16,param165,1,Rack32使能控制,0
6,12324,u16,16,param166,1,Rack33使能控制,0
6,12325,u16,16,param167,1,Rack34使能控制,0
6,12326,u16,16,param168,1,Rack35使能控制,0
6,12327,u16,16,param169,1,Rack36使能控制,0
6,12356,u16,16,param170,1,一键复归,model=4|arg1=bmsdeviceId.BatteryStacks[0].FaultClearCommand|arg2=|arg3=|arg4=1
6,12357,u16,16,param171,1,黑启动模式,model=4|arg1=bmsdeviceId.BatteryStacks[0].BlackStartCommand|arg2=|arg3=|arg4=1
6,12358,u16,16,param172,1,除雪指令,0
6,20481,u16,16,param173,1,年,0
6,20482,u16,16,param174,1,月,0
6,20483,u16,16,param175,1,日,0
6,20484,u16,16,param176,1,时,0
6,20485,u16,16,param177,1,分,0
6,20486,u16,16,param178,1,秒,0
6,20487,u16,16,param179,1,除雪周期/h,0
6,20488,u16,16,param180,1,除雪命令持续时间/min,0
